bootstrap,RF_AC_window_auc,RF_AC_subject_auc,XGB_COSEN_AC_window_auc,XGB_COSEN_AC_subject_auc,delta_window,delta_subject
396,0.9837656491346399,0.9782608695652174,0.9843789682291861,0.9347826086956521,0.0006133190945462053,-0.0434782608695653
397,0.9890522641116201,0.9934640522875817,0.9923895920524678,0.9869281045751633,0.003337327940847734,-0.0065359477124183885
398,0.988029171345747,0.9886363636363636,0.9886292906078886,0.9696969696969697,0.0006001192621416518,-0.018939393939393923
399,0.9784230172007518,0.9803921568627451,0.9821336367545199,0.9444444444444444,0.0037106195537681685,-0.03594771241830064
400,0.9900494350282487,0.9933333333333333,0.9908034089820933,0.9766666666666667,0.0007539739538445778,-0.016666666666666607
401,0.9850753239865563,0.9825174825174825,0.9858844114805044,0.9580419580419581,0.0008090874939481463,-0.02447552447552437
402,0.983474957126566,0.9810606060606061,0.9848169282599044,0.9545454545454546,0.0013419711333384488,-0.02651515151515149
403,0.9764987747338365,0.9772727272727272,0.9817428812688795,0.9696969696969697,0.005244106535043036,-0.007575757575757458
404,0.9767372787475613,0.9771241830065359,0.9769739744983504,0.9509803921568627,0.00023669575078910654,-0.02614379084967322
405,0.9967600306425356,1.0,0.9964457052571101,1.0,-0.000314325385425529,0.0
406,0.9932727664464235,1.0,0.9949777362826775,0.98,0.001704969836254011,-0.020000000000000018
407,0.9697849718265167,0.9738562091503268,0.9726611127070764,0.934640522875817,0.0028761408805597632,-0.039215686274509776
408,0.9930565929330654,0.9966666666666666,0.9946794503495163,0.9933333333333334,0.0016228574164509624,-0.0033333333333331883
409,0.9775109393019663,0.9746376811594203,0.9825759610140348,0.9384057971014492,0.005065021712068463,-0.036231884057971064
410,0.9726500537077053,0.9710144927536232,0.9760376203739555,0.9311594202898552,0.0033875666662501747,-0.03985507246376796
411,0.9863650573702621,0.9901960784313725,0.989412647180868,0.9803921568627451,0.003047589810605822,-0.009803921568627416
412,0.9673924319320758,0.9575163398692811,0.9715038030916666,0.9150326797385622,0.004111371159590815,-0.042483660130718914
413,0.9938474746367498,1.0,0.9951822581986424,1.0,0.0013347835618925386,0.0
414,0.9853823481606919,0.986842105263158,0.9879928540649238,0.9736842105263158,0.0026105059042318413,-0.013157894736842146
415,0.9873051514007883,0.9934640522875816,0.9892786330274712,0.9705882352941176,0.0019734816266828714,-0.02287581699346397
416,0.9501811525726123,0.9375,0.957450407475166,0.8947368421052632,0.007269254902553701,-0.042763157894736836
417,0.9748789346246974,0.979591836734694,0.9785165143333978,0.9489795918367346,0.003637579708700378,-0.03061224489795933
418,0.9671385138370201,0.9766666666666667,0.9717056880206837,0.92,0.0045671741836635915,-0.05666666666666664
419,0.9738383000427978,0.9693877551020408,0.9784683910909954,0.9523809523809524,0.00463009104819756,-0.017006802721088343
420,0.9960961043423402,1.0,0.9970831385316743,1.0,0.0009870341893341017,0.0
421,0.9809320836924255,0.99,0.9832617542851673,0.9566666666666667,0.002329670592741806,-0.033333333333333326
422,0.9797616116254028,0.9727891156462586,0.980688411532381,0.95578231292517,0.0009267999069781929,-0.017006802721088565
423,0.9885309936480577,0.9967320261437908,0.9898038934045321,0.9836601307189542,0.0012728997564743771,-0.013071895424836555
424,0.9612818269099926,0.9605263157894737,0.966056572143516,0.9046052631578947,0.004774745233523392,-0.05592105263157898
425,0.9843334872970542,0.9934640522875816,0.9868877360385886,0.9738562091503268,0.002554248741534426,-0.019607843137254832
426,0.9859637190124543,0.9803921568627451,0.9885907250001409,0.9705882352941176,0.0026270059876866148,-0.009803921568627416
427,0.977104756726017,0.979591836734694,0.9793327773511012,0.9183673469387755,0.002228020625084204,-0.061224489795918435
428,0.9870064946403728,0.9901960784313725,0.9906908277052084,0.9705882352941176,0.003684333064835621,-0.019607843137254832
429,0.9777247823384837,0.9869281045751633,0.9822364357023093,0.957516339869281,0.004511653363825641,-0.02941176470588236
430,0.9954467107153115,1.0,0.996819400555396,1.0,0.001372689840084429,0.0
431,0.982779533339717,0.9869281045751634,0.9839734562789972,0.9477124183006537,0.001193922939280223,-0.039215686274509776
432,0.9440583940640167,0.9407894736842105,0.950153039432105,0.8947368421052632,0.006094645368088347,-0.046052631578947345
433,0.9880728229561984,0.9901315789473685,0.9893344887282843,0.9638157894736842,0.0012616657720859736,-0.026315789473684292
434,0.9991685361511362,1.0,0.999604762318753,1.0,0.0004362261676167378,0.0
435,0.9927057598391267,0.9966666666666667,0.9941724121421047,0.9900000000000001,0.0014666523029780443,-0.006666666666666599
436,0.9835323361365995,0.9934640522875817,0.9866814340406277,0.9673202614379085,0.0031490979040281752,-0.02614379084967322
437,0.9835358566485102,0.9836601307189543,0.9842849042326881,0.957516339869281,0.0007490475841779309,-0.026143790849673332
438,0.9879690025967294,0.9869281045751633,0.991019408816864,0.9705882352941176,0.0030504062201346382,-0.016339869281045694
439,0.9996302391033728,1.0,0.9994400243141859,1.0,-0.00019021478918690438,0.0
440,0.9840592980944173,0.9782608695652174,0.9859568922806623,0.9528985507246377,0.0018975941862450219,-0.025362318840579712
441,0.9819119618545493,0.9869281045751634,0.9850319568601162,0.9575163398692811,0.0031199950055669223,-0.02941176470588236
442,0.9918665613329503,1.0,0.9937686939182452,0.9901960784313725,0.0019021325852949245,-0.009803921568627527
443,0.9658488048096766,0.9607843137254901,0.9675460436017747,0.9117647058823529,0.0016972387920980436,-0.04901960784313719
444,0.9517163875030046,0.9727891156462586,0.9514052963903171,0.8843537414965986,-0.00031109111268745604,-0.08843537414965996
445,0.9819596323651704,1.0,0.9853896717519164,0.9605263157894737,0.00343003938674602,-0.03947368421052633
446,0.9896188344954863,0.9924242424242424,0.9916840227903859,0.9848484848484848,0.002065188294899656,-0.00757575757575768
447,0.9860860555703992,0.9895104895104895,0.9885971899401947,0.9615384615384616,0.0025111343697955535,-0.027972027972027913
448,0.9622746757421726,0.9489795918367346,0.966142489745108,0.8877551020408164,0.0038678140029353436,-0.06122448979591821
449,0.9868326554680295,0.993421052631579,0.9889501183114351,0.9802631578947368,0.0021174628434056375,-0.013157894736842146
450,0.9957231596784198,1.0,0.9982664693220756,1.0,0.002543309643655789,0.0
451,0.9945233743214801,1.0,0.9961201611737294,0.9934640522875816,0.0015967868522492878,-0.0065359477124183885
452,0.9552264528333598,0.9523809523809523,0.961147688032409,0.8707482993197279,0.005921235199049191,-0.08163265306122447
453,0.9985503603412313,1.0,0.9993224086032249,1.0,0.0007720482619935076,0.0
454,0.9658016135210189,0.9600000000000001,0.9674521210380158,0.91,0.001650507516996913,-0.050000000000000044
455,0.9991456891096955,1.0,0.9993787469981769,1.0,0.00023305788848138054,0.0
456,0.9720514773945585,0.9705882352941176,0.9756683339811075,0.9411764705882354,0.0036168565865489777,-0.02941176470588225
457,0.9964884067195776,1.0,0.9975987761761795,1.0,0.0011103694566019229,0.0
458,0.9937671683630841,1.0,0.9951736128713672,0.9869281045751634,0.001406444508283089,-0.013071895424836555
459,0.9727806927616398,0.9869281045751634,0.9733504289391712,0.9150326797385621,0.0005697361775314214,-0.07189542483660138
460,0.9770301467364187,0.9835526315789473,0.980711078183825,0.9473684210526315,0.0036809314474062216,-0.03618421052631582
461,0.9984512967008876,1.0,0.9989099661319342,1.0,0.00045866943104655444,0.0
462,0.9448352391241897,0.9565217391304348,0.9547783204060136,0.8478260869565217,0.009943081281823973,-0.10869565217391308
463,0.9759750771103284,0.9605263157894737,0.9774246756830312,0.9473684210526316,0.0014495985727027705,-0.013157894736842035
464,0.9545470760443915,0.9473684210526316,0.9593096546666868,0.8421052631578948,0.004762578622295344,-0.10526315789473684
465,0.9782696543138943,0.9733333333333333,0.979063008713971,0.9466666666666667,0.0007933544000766624,-0.026666666666666616
466,0.9847803576089058,0.9836601307189542,0.9840081919965151,0.9607843137254902,-0.000772165612390685,-0.02287581699346397
467,0.9910056849967491,0.986842105263158,0.9908925237000862,0.9769736842105263,-0.00011316129666294472,-0.009868421052631637
468,0.9786685049668125,0.9736842105263159,0.9809926820786525,0.9407894736842106,0.0023241771118400756,-0.03289473684210531
469,0.9860842378701935,0.9869281045751634,0.9869748100331773,0.9705882352941176,0.000890572162983827,-0.016339869281045805
470,0.9657394133945176,0.9703947368421053,0.9674192326010371,0.8914473684210527,0.001679819206519495,-0.07894736842105265
471,0.9972043327529229,1.0,0.9979114024236526,1.0,0.0007070696707297541,0.0
472,0.9780902450034884,0.9795918367346937,0.981140818867047,0.9319727891156462,0.003050573863558559,-0.04761904761904756
473,0.9795652590251843,1.0,0.9832069328736952,0.9333333333333333,0.0036416738485108846,-0.06666666666666665
474,0.9720710749108605,0.9771241830065359,0.9738202999288388,0.9313725490196079,0.001749225017978251,-0.04575163398692805
475,0.9664285397042591,0.9802631578947368,0.9699198846369012,0.9177631578947368,0.0034913449326420265,-0.0625
476,0.9823539154242564,0.9795918367346939,0.9833132046268664,0.9625850340136054,0.0009592892026100142,-0.017006802721088454
477,0.9870592741549363,0.9933333333333334,0.9899906636024132,0.9833333333333334,0.00293138944747684,-0.010000000000000009
478,0.9855356149165398,0.9895104895104895,0.9868213157138753,0.972027972027972,0.0012857007973354762,-0.0174825174825175
479,0.9867046694192375,0.9934640522875816,0.99033478660065,0.9869281045751633,0.0036301171814124844,-0.006535947712418277
480,0.974899087759206,0.9795918367346939,0.97782202510421,0.9591836734693877,0.0029229373450040397,-0.020408163265306145
481,0.9920772917643146,1.0,0.993660604938085,0.986842105263158,0.001583313173770362,-0.013157894736842035
482,0.9625486769446839,0.9575163398692811,0.9635678651428013,0.8790849673202614,0.0010191881981174156,-0.07843137254901966
483,0.9901028751946659,0.9901315789473684,0.9919471208364204,0.9769736842105263,0.0018442456417545605,-0.013157894736842035
484,0.9892547560818884,0.9901315789473684,0.9904639754910113,0.9638157894736842,0.0012092194091228858,-0.02631578947368418
485,0.9656353444374972,0.9771241830065359,0.9653229576806304,0.8758169934640523,-0.0003123867568668448,-0.10130718954248363
486,0.9891296435264711,0.9931972789115646,0.9897377796277949,0.9727891156462584,0.0006081361013237085,-0.020408163265306256
487,0.9874965498983276,0.9901960784313725,0.9895593351771428,0.9771241830065359,0.0020627852788152046,-0.013071895424836555
488,0.9864771246045101,0.9931972789115646,0.9876955953309218,0.9693877551020407,0.00121847072641168,-0.023809523809523947
489,0.9798441776032295,0.993421052631579,0.9837876952327673,0.9572368421052632,0.003943517629537818,-0.03618421052631582
490,0.9975370583165758,1.0,0.998602700373456,1.0,0.0010656420568802005,0.0
491,0.9801518865570995,1.0,0.9809029090249322,0.9605263157894737,0.0007510224678326516,-0.03947368421052633
492,0.9665438424723524,0.9659863945578231,0.9731977967860515,0.9319727891156462,0.006653954313699084,-0.03401360544217691
493,0.9651145238171236,0.962962962962963,0.9673472129124241,0.8981481481481481,0.0022326890953004996,-0.06481481481481488
494,0.9720104532264177,0.967391304347826,0.9729205438217403,0.927536231884058,0.0009100905953226546,-0.03985507246376807
495,0.9850182948033687,0.9901315789473684,0.9885924435658235,0.9671052631578947,0.0035741487624548762,-0.023026315789473673
496,0.9878841533358912,0.993006993006993,0.990574708256409,0.9825174825174825,0.0026905549205178403,-0.010489510489510523
497,0.9940547219705507,1.0,0.9963872867851609,1.0,0.002332564814610194,0.0
498,0.9798396592190454,0.9863945578231292,0.9831534452333073,0.9659863945578231,0.0033137860142619102,-0.020408163265306145
499,0.9939984761999926,1.0,0.9952568602225748,0.9963768115942029,0.0012583840225821596,-0.0036231884057971175
500,0.9720823380870781,0.972027972027972,0.9725525479978224,0.9265734265734266,0.0004702099107443125,-0.045454545454545414
501,0.99063248108781,0.9966666666666667,0.9933994063008714,0.99,0.002766925213061433,-0.00666666666666671
502,0.9804800306929345,0.986842105263158,0.9830506112127488,0.9671052631578947,0.0025705805198142917,-0.019736842105263275
503,0.9766436163663971,0.9761904761904762,0.9766028215365433,0.9387755102040816,-4.0794829853751935e-05,-0.0374149659863946
504,0.9910133582303935,1.0,0.99388561715982,0.9866666666666667,0.002872258929426552,-0.013333333333333308
505,0.982642468075998,0.9738562091503268,0.9842231779238555,0.9607843137254902,0.0015807098478575199,-0.013071895424836555
506,0.9857706656348262,0.9999999999999999,0.9861446589552223,0.9727891156462585,0.00037399332039611544,-0.027210884353741416
507,0.9830233170544864,0.9833333333333334,0.9858991669060615,0.9533333333333334,0.002875849851575074,-0.030000000000000027
508,0.9902766622305342,0.9965986394557823,0.991533484982617,0.9795918367346939,0.0012568227520827202,-0.017006802721088454
509,0.9854885402334477,1.0,0.9857506539258228,0.9605263157894737,0.00026211369237516546,-0.03947368421052633
510,0.9460354811272398,0.934640522875817,0.9499969958298363,0.8888888888888888,0.003961514702596536,-0.045751633986928164
511,0.9905653245437639,1.0,0.9930430608264412,0.9901315789473684,0.002477736282677334,-0.009868421052631637
512,0.9798595680731357,0.9863945578231292,0.9824027715079137,0.9523809523809523,0.0025432034347779853,-0.03401360544217691
513,0.9814467447345742,0.9802631578947368,0.9842434116028365,0.9638157894736842,0.0027966668682622986,-0.016447368421052655
514,0.9706467250790004,0.9733333333333333,0.9773726419611224,0.9566666666666667,0.006725916882121985,-0.016666666666666607
515,0.978565597933131,0.9836601307189542,0.9795681223748716,0.9477124183006536,0.0010025244417405377,-0.03594771241830064
516,0.9757724791726513,0.984,0.9784889399597818,0.952,0.0027164607871305035,-0.03200000000000003
517,0.956382744422101,0.9333333333333333,0.9623250023939481,0.8533333333333333,0.005942257971847109,-0.08000000000000007
518,0.98080464350827,0.9803921568627451,0.9841555840951722,0.9705882352941176,0.003350940586902218,-0.009803921568627416
519,0.9648208105419702,0.9591836734693877,0.9671970483108498,0.9183673469387755,0.00237623776887963,-0.04081632653061218
520,0.9826259635222577,0.993006993006993,0.9856069311326421,0.958041958041958,0.002980967610384355,-0.034965034965035
521,0.9865228936542538,0.9934640522875817,0.9892854393504984,0.9738562091503268,0.002762545696244567,-0.019607843137254943
522,0.9826999164294481,0.986013986013986,0.9854846388888331,0.965034965034965,0.0027847224593849917,-0.020979020979021046
523,0.9572734253680821,0.965034965034965,0.960096317069888,0.8951048951048951,0.0028228917018058297,-0.0699300699300699
524,0.9975994563295011,0.9999999999999999,0.998421215656616,1.0,0.0008217593271149237,1.1102230246251565e-16
525,0.9827480910866028,0.9818840579710145,0.9844656187419075,0.9565217391304349,0.0017175276553047514,-0.0253623188405796
526,0.98274408348327,0.9868421052631579,0.984678338423623,0.9638157894736842,0.0019342549403529308,-0.023026315789473673
527,0.9909204730441443,0.99,0.9912000861821316,0.98,0.00027961313798730014,-0.010000000000000009
528,0.9969349093882274,1.0,0.9972076185807872,1.0,0.00027270919255983905,0.0
529,0.970012514246338,0.9738562091503268,0.9725681711926368,0.9215686274509803,0.002555656946298779,-0.05228758169934644
530,0.9603475475223126,0.9659863945578231,0.966477886759415,0.8775510204081632,0.006130339237102489,-0.08843537414965985
531,0.9605972571926404,0.977124183006536,0.9650603274920999,0.9150326797385621,0.004463070299459471,-0.06209150326797397
532,0.9783050422216847,0.9769736842105263,0.9804925516714798,0.9605263157894737,0.0021875094497950665,-0.016447368421052655
533,0.9938895262250713,1.0,0.9951728084035137,0.993421052631579,0.0012832821784424242,-0.006578947368421018
534,0.9983069858221945,1.0,0.9994073804950497,1.0,0.001100394672855276,0.0
535,0.9780913587293428,0.9769736842105263,0.9799305251062156,0.944078947368421,0.0018391663768727584,-0.03289473684210531
536,0.9714364885569282,0.9800000000000001,0.9734805611414344,0.9400000000000001,0.002044072584506229,-0.040000000000000036
537,0.9893144416629047,0.9931972789115646,0.9924055660758989,0.9863945578231292,0.003091124412994195,-0.006802721088435382
538,0.9947951977401129,1.0,0.9968984008426697,1.0,0.002103203102556739,0.0
539,0.9867214981226758,0.9755244755244755,0.9892405425657365,0.9685314685314685,0.002519044443060614,-0.006993006993006978
540,0.9704421570096883,0.9673913043478262,0.9717191461723891,0.927536231884058,0.0012769891627008034,-0.03985507246376818
541,0.9800810112036772,0.984,0.9817945992530882,0.96,0.001713588049411019,-0.02400000000000002
542,0.9924854047914241,0.9967105263157895,0.9941678226916041,0.993421052631579,0.0016824179001799777,-0.003289473684210509
543,0.9259720406404446,0.9251700680272109,0.9329012989855523,0.8163265306122449,0.006929258345107714,-0.108843537414966
544,0.9752061189313415,0.99,0.9791702575888156,0.9466666666666667,0.003964138657474137,-0.043333333333333335
545,0.9772624370807987,0.9818840579710145,0.9806285362776813,0.9456521739130435,0.003366099196882577,-0.036231884057971064
546,0.9962520348558843,1.0,0.9981963995020589,1.0,0.0019443646461745345,0.0
547,0.9972828689074021,1.0,0.998048214114718,1.0,0.0007653452073158595,0.0
548,0.9942597912477259,1.0,0.9961943407066935,1.0,0.0019345494589676493,0.0
549,0.9788572136697251,0.9836601307189542,0.982192781354618,0.9607843137254902,0.0033355676848928484,-0.02287581699346397
550,0.9867454666439974,0.9897959183673469,0.9885710963500598,0.9625850340136054,0.0018256297060623705,-0.027210884353741527
551,0.9849053201897212,0.9965034965034966,0.9871505254297556,0.965034965034965,0.0022452052400343536,-0.03146853146853157
552,0.9756852324382784,0.9738562091503268,0.9776543721002717,0.9281045751633986,0.001969139661993302,-0.045751633986928164
553,0.9739302716202828,0.9795918367346939,0.976967043640208,0.9319727891156463,0.003036772019925249,-0.04761904761904756
554,0.9800189665978951,0.9810606060606061,0.9804942197034987,0.9431818181818181,0.00047525310560359024,-0.037878787878787956
555,0.9853862462011824,0.993421052631579,0.9890765093212779,0.9671052631578948,0.0036902631200954605,-0.02631578947368418
556,0.9960969983670754,1.0,0.9981147658718759,1.0,0.0020177675048004273,0.0
557,0.9696689122838641,0.9836601307189542,0.9736614074912738,0.9248366013071896,0.003992495207409741,-0.05882352941176461
558,0.9909393852341282,0.9966666666666667,0.993219860193431,0.99,0.002280474959302836,-0.00666666666666671
559,0.9970113734297877,1.0,0.997750776944974,1.0,0.0007394035151863099,0.0
560,0.9897403711244062,1.0,0.991855112015954,0.9746376811594203,0.0021147408915478394,-0.025362318840579712
561,0.9843253901196599,0.9869281045751634,0.9853525581447747,0.954248366013072,0.0010271680251148219,-0.0326797385620915
562,0.994910107248875,1.0,0.9955553959590155,1.0,0.0006452887101405791,0.0
563,0.9528673785397787,1.0,0.9553455228817912,0.8484848484848484,0.002478144342012545,-0.1515151515151516
564,0.9552175390087543,0.9539473684210527,0.9621968033233039,0.9078947368421053,0.006979264314549649,-0.046052631578947345
565,0.9783280666475149,0.98,0.9775107727664464,0.93,-0.0008172938810685482,-0.04999999999999993
566,0.9895247839776835,0.9967105263157895,0.989810758402758,0.9802631578947368,0.0002859744250744978,-0.016447368421052655
567,0.9888402933710111,0.9965986394557822,0.9914245359160613,0.9829931972789115,0.002584242545050186,-0.013605442176870652
568,0.9957642474561151,1.0,0.9967558853324061,1.0,0.0009916378762909739,0.0
569,0.9806810750842923,0.986842105263158,0.9866623229108392,0.9736842105263158,0.005981247826546965,-0.013157894736842146
570,0.9907825957156778,0.9934640522875817,0.991634090196454,0.9836601307189542,0.0008514944807761493,-0.009803921568627527
571,0.9945667352931788,1.0,0.9967980944173129,1.0,0.0022313591241340802,0.0
572,0.9534246404680804,0.9489795918367347,0.9597281745217477,0.8571428571428571,0.006303534053667348,-0.09183673469387765
573,0.9778325100029478,0.9869281045751633,0.9789402977508154,0.9607843137254902,0.0011077877478675724,-0.02614379084967311
574,0.9908898068839869,1.0,0.9933230110071213,0.9967105263157894,0.0024332041231344137,-0.00328947368421062
575,0.9867204391508793,0.986842105263158,0.9889867362675577,0.9671052631578947,0.002266297116678473,-0.019736842105263275
576,0.9801191998392769,0.9803921568627451,0.9845724127053868,0.9673202614379085,0.00445321286610989,-0.013071895424836555
577,0.9627638130805323,0.9666666666666668,0.9687070286316193,0.9066666666666666,0.005943215551087011,-0.060000000000000164
578,0.9505132453728403,0.9489795918367347,0.9551006484179423,0.8979591836734694,0.004587403045101968,-0.05102040816326536
579,0.9798134657690624,0.9835526315789475,0.9813576804154885,0.9539473684210527,0.0015442146464261786,-0.0296052631578948
580,0.9978863832232118,1.0,0.9986282677391555,1.0,0.0007418845159437026,0.0
581,0.9860538742270066,1.0,0.9867856427372655,0.9671052631578947,0.0007317685102589122,-0.03289473684210531
582,0.9867561862435293,0.9901960784313725,0.9886348487494203,0.9803921568627451,0.0018786625058909712,-0.009803921568627416
583,0.9927055313258991,1.0,0.9933554338269218,0.9810606060606061,0.0006499025010227033,-0.018939393939393923
584,0.9912459302882314,1.0,0.9935794311979317,0.9933333333333333,0.0023335009097003034,-0.00666666666666671
585,0.9902433227747622,0.9901315789473684,0.9902274943679221,0.9802631578947368,-1.5828406840112663e-05,-0.009868421052631526
586,0.997599212049083,1.0,0.9978373854569118,1.0,0.00023817340782883445,0.0
587,0.9970201624000821,1.0,0.9973329241858401,1.0,0.00031276178575800895,0.0
588,0.9592879788130899,0.9738562091503268,0.9629053048012272,0.9084967320261438,0.0036173259881372433,-0.065359477124183
589,0.986155488435724,0.9895104895104896,0.9873622140571293,0.972027972027972,0.0012067256214053357,-0.017482517482517612
590,0.9776185146056033,0.9736842105263158,0.981635740637143,0.9276315789473684,0.004017226031539645,-0.046052631578947456
591,0.9898331136533902,0.9967320261437909,0.9927125403450664,0.9901960784313726,0.002879426691676179,-0.006535947712418277
592,0.9975265161251303,1.0,0.9986628539893256,1.0,0.0011363378641953137,0.0
593,0.9858075519779873,0.9931972789115646,0.9861287807280338,0.945578231292517,0.0003212287500464761,-0.04761904761904767
594,0.9746293135658937,0.9673202614379086,0.9756558948390234,0.9215686274509803,0.001026581273129712,-0.045751633986928275
595,0.9947691840290902,1.0,0.9973944552382104,1.0,0.0026252712091201502,0.0
596,0.9865138576736833,0.9803921568627451,0.9852474121890449,0.9607843137254902,-0.00126644548463839,-0.019607843137254832
597,0.9775732829759308,0.9673202614379085,0.978070027206516,0.9411764705882353,0.000496744230585211,-0.02614379084967322
598,0.9916339047335888,1.0,0.9925002460911682,0.9825174825174825,0.0008663413575793477,-0.0174825174825175
599,0.9823802977094314,0.9863945578231292,0.9863264035864274,0.9591836734693877,0.003946105876996064,-0.027210884353741527
600,0.9753341511841739,0.979591836734694,0.9790981460093374,0.9251700680272109,0.0037639948251635413,-0.054421768707483054
601,0.9867850544411962,0.9967320261437909,0.9895835093589289,0.9738562091503268,0.0027984549177326734,-0.022875816993464082
602,0.9633311331060344,0.9605263157894737,0.9647990406567986,0.8914473684210527,0.0014679075507642025,-0.06907894736842102
603,0.9398187264947153,0.9019607843137255,0.9480126006162304,0.8202614379084967,0.008193874121515066,-0.0816993464052288
604,0.9859599966250353,0.993006993006993,0.9884141282446367,0.9825174825174825,0.0024541316196013963,-0.010489510489510523
605,0.9875324127972904,0.9967105263157895,0.9894540286366591,0.986842105263158,0.0019216158393686733,-0.009868421052631526
606,0.9720095833028223,0.9640522875816994,0.9744082254179083,0.9379084967320261,0.0023986421150860027,-0.02614379084967322
607,0.9988322174603825,1.0,0.9994203225674068,1.0,0.0005881051070242282,0.0
608,0.981478586838355,0.9901960784313726,0.9837882773524999,0.9509803921568628,0.0023096905141448687,-0.039215686274509776
609,0.9782119038365132,0.9869281045751633,0.9818933031414231,0.9607843137254902,0.0036813993049098492,-0.02614379084967311
610,0.9800777056653411,0.9901315789473685,0.9820099525242292,0.9703947368421052,0.0019322468588880426,-0.019736842105263275
611,0.9888535898894653,0.9934640522875817,0.9909034666246083,0.9836601307189542,0.002049876735143008,-0.009803921568627527
612,0.9899407766553907,0.9965986394557823,0.9918109875377901,0.9829931972789115,0.001870210882399359,-0.013605442176870763
613,0.9804077644655488,0.9836601307189542,0.9833404682374721,0.954248366013072,0.0029327037719233395,-0.02941176470588225
614,0.989643358061409,0.9901960784313725,0.9910928701653983,0.977124183006536,0.0014495121039892478,-0.013071895424836444
615,0.9626960944829374,0.9755244755244755,0.9665170365400184,0.9195804195804196,0.003820942057081056,-0.05594405594405594
616,0.9552138077293544,0.9379084967320261,0.9628663444694165,0.8627450980392156,0.007652536740062166,-0.07516339869281052
617,0.9782534243229035,0.9931972789115646,0.9810687561436524,0.9489795918367346,0.0028153318207488898,-0.04421768707482998
618,0.9670881423526031,0.954248366013072,0.9731267590824512,0.9215686274509804,0.0060386167298480675,-0.0326797385620915
619,0.9909684787445574,0.9934640522875816,0.9931030824663486,0.9869281045751634,0.002134603721791195,-0.006535947712418166
620,0.996131325463773,1.0,0.9971721488078139,1.0,0.0010408233440408754,0.0
621,0.9872198608234172,0.993421052631579,0.9896517655997218,0.9736842105263159,0.0024319047763046164,-0.019736842105263053
622,0.979884484675801,0.9897959183673469,0.9823614881172233,0.9591836734693878,0.0024770034414223208,-0.030612244897959107
623,0.9693746860996625,0.9693877551020408,0.9691864680373729,0.8979591836734693,-0.00018821806228963567,-0.07142857142857151
624,0.9765469078380381,0.9736842105263158,0.9800396702399491,0.9638157894736843,0.003492762401910987,-0.009868421052631526
625,0.9527893485269239,0.9411764705882353,0.954963499332511,0.8235294117647058,0.0021741508055871384,-0.11764705882352944
626,0.9931791378762908,0.9967105263157895,0.9942609031736193,0.9868421052631579,0.0010817652973285075,-0.009868421052631637
627,0.9811529321009356,0.9755244755244755,0.9829561776918858,0.9475524475524475,0.001803245590950242,-0.027972027972028024
628,0.9894544143425827,0.9965986394557823,0.9919231122497836,0.9863945578231292,0.002468697907200834,-0.010204081632653073
629,0.986401422658066,0.9886363636363635,0.9867002581111313,0.9734848484848484,0.0002988354530653048,-0.015151515151515138
630,0.9775802156763087,0.9825174825174825,0.980681592179725,0.9545454545454546,0.003101376503416242,-0.027972027972027913
631,0.9589593507612756,0.9666666666666667,0.9645724408694819,0.9,0.00561309010820632,-0.06666666666666665
632,0.977891238774465,0.9782608695652173,0.9799415772579094,0.9565217391304348,0.0020503384834443805,-0.021739130434782483
633,0.9836644163554534,1.0,0.9861452647706598,0.96,0.0024808484152063492,-0.040000000000000036
634,0.9692333076101264,0.9869281045751633,0.9760459675587174,0.934640522875817,0.006812659948591038,-0.05228758169934633
635,0.9986162394055241,1.0,0.9992594664743473,1.0,0.0006432270688231378,0.0
636,0.9605389045025644,0.965034965034965,0.9653342922518447,0.9230769230769231,0.004795387749280344,-0.04195804195804187
637,0.9739760741987114,0.9727891156462584,0.9764015344718755,0.9455782312925171,0.0024254602731641484,-0.027210884353741305
638,0.9726486544057439,0.9693877551020408,0.9719395083514589,0.9183673469387755,-0.0007091460542849592,-0.05102040816326525
639,0.9752022407354208,0.98,0.9765860384946854,0.9440000000000001,0.00138379775926456,-0.03599999999999992
640,0.9812673561237192,0.9836601307189542,0.983162330334796,0.9673202614379085,0.001894974211076872,-0.016339869281045694
641,0.995440606147659,1.0,0.9965469692617063,1.0,0.0011063631140473262,0.0
642,0.9730497772220064,0.9803921568627451,0.9773257909886159,0.9477124183006537,0.0042760137666095765,-0.03267973856209139
643,0.9762628076223306,0.99,0.981096188834626,0.95,0.004833381212295373,-0.040000000000000036
644,0.9831619651534906,0.986013986013986,0.9865626688737865,0.972027972027972,0.0034007037202958834,-0.013986013986014068
645,0.9831365898844456,0.9863945578231292,0.9854621394665306,0.9659863945578231,0.0023255495820849736,-0.020408163265306145
646,0.966044289016957,0.9693877551020408,0.969696036989918,0.9081632653061223,0.0036517479729609725,-0.061224489795918435
647,0.9712153390514493,0.9761904761904763,0.9728323532802952,0.9285714285714285,0.0016170142288458589,-0.04761904761904778
648,0.9934931054294743,1.0,0.9948951450732548,1.0,0.001402039643780495,0.0
649,0.9460481549701177,0.9411764705882353,0.9520346681236892,0.869281045751634,0.00598651315357146,-0.07189542483660127
650,0.9959945417983337,1.0,0.9968379775926459,1.0,0.0008434357943122306,0.0
651,0.9791728877817929,0.9802631578947368,0.9804625485719469,0.924342105263158,0.0012896607901540236,-0.05592105263157887
652,0.9579009264579145,0.9605263157894737,0.9654928918641044,0.9210526315789473,0.007591965406189893,-0.03947368421052633
