HR_mean,Mean_NN,SDNN,RMSSD,pNN50,NN50,CV,LF,HF,LF_HF_Ratio,LF_norm,HF_norm,Total_Power,SD1,SD2,SampEn,status
-2.118321690766411,3.024980000663794,-0.6264035089813312,-0.8028284788913839,-0.17776298404289023,-0.024469147616411856,0.14557176866603494,0.021178813497367936,-0.07693428155488534,1.5234860022435146,2.4648132143364316,0.8936575497715848,-0.04479342343128244,-0.8146273968739488,-0.46006586224580504,1.7021068686570942,0
-1.8884403235012623,2.469448693195885,-1.0234535717499096,-1.0784915182019912,-0.9375628334626246,-0.5063336467664227,-0.09709189417851677,-0.1775927337466619,-0.1639019528978295,0.10763867511679001,0.62443430967917,1.8461634481178117,-0.17807622561308825,-1.0858498944299408,-0.9831081769347134,0.21938085239307978,0
-1.9275408209415654,2.558217916447377,-0.6783905030213604,-1.126465588323371,-1.2790360991213792,-0.7954523462564291,0.14889591457381682,-0.1657684815790704,-0.17159021405188615,1.0699263764929652,2.053575482313534,1.106497614599042,-0.17895003802241585,-1.1327229262424883,-0.4180722644637514,0.990676235434239,0
-2.1804540068819627,3.190258142112308,-0.9601783023203742,-0.8289068209426372,0.5963277716355224,0.4573953515335989,-0.09097078782160302,-0.17459492868793072,-0.06337227194457061,-0.21732188702311966,-0.18614179560466945,2.2656849495801183,-0.10816258433213866,-0.8399025816195599,-0.9858416197717728,0.02109613030395712,0
-2.0998338044908658,2.977131459565518,-1.0620912604933785,-1.0985868829454135,-0.8873461767481021,-0.5063336467664227,-0.14983606875571373,-0.14811350662034123,-0.1526307301118386,0.8011421005670812,1.7494341441522847,1.2639089051742594,-0.1594227333986094,-1.1007984519327074,-0.9478422000959732,1.7021068686570942,0
-2.2064809270215586,3.2616175224292783,-0.998194340919136,-0.8527346199997442,0.23095693495531175,0.2646495518735946,-0.11976388965777507,-0.17541914599001102,-0.06938195904548708,-0.21884187483755924,-0.19058721316110575,2.2679857184231005,-0.11258139736244685,-0.8627870047481757,-1.0244255004930567,1.4342461247532905,0
-2.26778444921903,3.434918874627769,-1.0147552769464123,-0.8763525228612683,0.16902967450103856,0.16827665204359246,-0.13845568757381815,-0.1500407766171959,-0.10334407826616122,0.11733854297866794,0.6449967273131293,1.8355211700352712,-0.1264068102943508,-0.8863853527857467,-1.0612489348351355,0.9126945080613813,0
-2.256761914085993,3.403203594486855,-0.8956763876348415,-0.8101020834269251,0.3114623735458668,0.2646495518735946,-0.05955115651660229,-0.15025666193643034,-0.07318055975167757,-0.0006629435335704222,0.382015535204542,1.9716296290073114,-0.1058434160192952,-0.8218938923248951,-0.8823393124755629,1.7021068686570942,0
-2.2405981514193316,3.3571409257108282,-0.9168342183350218,-0.72886513985863,0.5034368809541132,0.4573953515335989,-0.07092383925146795,-0.1555275506362369,-0.05438663557517627,-0.08465779369180743,0.17616744528519732,2.0781682984711387,-0.09493711061932653,-0.7428243901488897,-0.990700706737324,1.7021068686570942,0
-2.156990349247952,3.127016363259903,-0.8788430993368614,-0.7803622866141381,0.6396768539535137,0.5537682513636011,-0.03290218631719674,-0.16658544595873667,-0.09078013878386557,-0.10696261502198436,0.11860588930711895,2.10795983838086,-0.12394787600022787,-0.7941440321398745,-0.949150420485609,1.7021068686570942,0
-2.224787194606616,3.3125885083700375,-0.994852453298751,-0.8663570205575063,0.4538950725906946,0.36102245170359676,-0.11993875200888096,-0.16811767408347728,-0.09570993571279549,-0.11171801929808993,0.10616766870616683,2.1143973597289674,-0.12789036651002977,-0.8765372563877423,-1.0165407578614907,1.804292885818806,0
0.4097367621272485,-0.5260930772543572,-0.2930959852301422,-0.11256523066120527,-1.1223601301720683,-0.4099607469364205,1.112390279328536,0.8981819015144301,0.9069500482133331,0.6432157578555453,1.5430532901645386,1.3707233118334512,0.9540160316460775,-0.14612802726955557,-0.3640059184603734,-0.32657955283875606,0
0.43074735752888144,-0.5419507173248052,-0.5448374445844039,-0.4144103334808084,-1.052726366194597,-0.3135878471064183,0.7985793510870042,-0.17498152838313338,-0.17003383752892748,0.41291468426714595,1.1958089245081467,1.5504429910898292,-0.1813037979821144,-0.4384177855430673,-0.5695252476660095,-0.1925936209166967,0
0.5122942520098831,-0.6023688079883444,-1.404747858047757,-1.3048543270199007,-1.5401627140368972,-0.9881981459164334,-0.29140477997523384,-0.187341905546294,-0.18557399493730972,-0.025484362064336415,0.32291060744340544,2.0022199559075724,-0.19652615813755248,-1.3004998047252614,-1.3807235259199067,0.8659146415986526,0
0.4142255306689112,-0.5294911429837404,-0.5285303595125107,-0.37646749749679675,-1.19199389414954,-0.5063336467664227,0.8153714740551528,-0.05797142492331317,-0.0576683183561606,0.6541138774242022,1.5580522547184847,1.362960452690388,-0.060980379234550956,-0.40164089334871206,-0.5676609931302282,-0.612378617212379,0
0.5305748792365371,-0.6156718738225184,-1.1528199880388432,-0.9833409280687365,-1.3358027545377962,-0.6990794464264269,0.035245481831965096,-0.1833691437607323,-0.15239387817223485,-0.19739593891063575,-0.12851847212851747,2.235861441304485,-0.17234385492665968,-0.9892713784488726,-1.2109026038887742,0.7409324690849887,0
0.4986617875175001,-0.5923915086127092,-1.4439300240035111,-1.352327877374305,-1.5401627140368972,-0.9881981459164334,-0.34230783031242684,-0.18757671923174987,-0.18569764861885504,-0.17903904745853574,-0.0764842661139493,2.2089306348171815,-0.19669792344126774,-1.3465497609714818,-1.4130237214800034,0.33446832566954166,0
0.5275198107248935,-0.6134546961834896,-1.3943600540072598,-1.3048543270200306,-1.472042727537197,-0.8918252460864312,-0.2774230502183526,-0.18727412347085173,-0.18397666099079626,-0.16221824406399793,-0.029664653942408803,2.1846986917978284,-0.19540781051509784,-1.3004998047253873,-1.3660696843939526,1.3055083158255067,0
0.524468068362961,-0.6112375185444592,-1.4233430932125488,-1.3254683277286021,-1.5401627140368972,-0.9881981459164334,-0.31500310771389706,-0.1877234974782583,-0.1867995533968666,-0.08511185751134308,0.17500828790750453,2.078768231580875,-0.1975065211201894,-1.3205278265155487,-1.4015900630426856,0.4011530940915141,0
