HR_mean,Mean_NN,SDNN,RMSSD,pNN50,NN50,CV,LF,HF,LF_HF_Ratio,LF_norm,HF_norm,Total_Power,SD1,SD2,SampEn,status
0.05735946430841565,0.838891035137297,0.08566847004453637,0.09573501510099873,0.6818181818181818,0.3191489361702128,0.0657983119246738,0.0005483399726697248,0.0037786203060962906,0.0038281126799545213,0.0582270656429506,0.9464530090079325,0.002858916413554166,0.09584465945496835,0.07685923577868642,0.21030991785715247,0
0.07185716609338788,0.8036331071153716,0.07027965560074578,0.05411370288866948,0.20833333333333337,0.10638297872340426,0.056138798097388524,0.0016514265813875812,0.0010492603748669253,0.04151872988221707,0.410700242412632,0.6155165921548733,0.001220705124836177,0.0541934017248791,0.0826813514276047,0.6068261510845583,0
0.05267911725675878,0.8506961449660609,0.07992806397280591,0.09205753054198716,0.5652173913043478,0.2765957446808511,0.06107350027163418,0.0005140071084346471,0.0035948550976302274,0.0037718620127103132,0.0574175440860844,0.9472130673075451,0.0027176965864405527,0.09219122866439919,0.07094757139907364,0.5436432511904858,0
0.04165507915181954,0.8793656974073668,0.07742736949677462,0.08841244049899451,0.5454545454545454,0.2553191489361702,0.05800626475416611,0.001571145933335979,0.002556355785813357,0.016212996498759975,0.20957945099306127,0.804348533005044,0.002275853401262471,0.08842382186360367,0.06530563541270726,0.42061983571430495,0
0.04363723030666211,0.8741189819279099,0.09540823242764619,0.09863726098970035,0.5909090909090909,0.2765957446808511,0.07095412462483863,0.0015621532061305273,0.0034787008554990556,0.011846078363584554,0.16168992400047477,0.8493119217456016,0.0029330341791035898,0.09871969369101383,0.09271743593410056,0.6068261510845583,0
0.04654391379187006,0.8664987523029947,0.0922134087613025,0.11117503692434313,0.6521739130434783,0.3191489361702128,0.06908792124676037,0.0013425937456922241,0.004053384584650856,0.008737654518607776,0.12420447654499901,0.8845069393601046,0.003281586279513328,0.1113429069667538,0.07611474634955949,0.6068261510845583,0
0.0615788671512959,0.8284288346276677,0.09795005198367067,0.10322717898023945,0.6956521739130435,0.3404255319148936,0.07532709443045636,0.0008819758748044598,0.002940538010170258,0.007912212978441288,0.11372237451083819,0.8943485656650193,0.002354437915592002,0.1031498771858807,0.08248091125068319,0.6068261510845583,0
0.04938715320342413,0.8591283662723318,0.0804326876183565,0.08995510523666302,0.6363636363636364,0.2978723404255319,0.06104480618793025,0.0008181507402785148,0.002789793862408886,0.007736228236323125,0.11145734370603794,0.8964751989182843,0.0022284407701204613,0.08999604146497836,0.07215563941312723,0.6309297535714575,0
0.5231461061369185,0.22408841056278705,0.18639762343648167,0.2062922315238909,0.13333333333333333,0.1276595744680851,0.263264164170659,0.04523497925203575,0.03344929707326093,0.03567430003312861,0.3731177772996202,0.6508026994694514,0.03680483797289166,0.2066037248825886,0.1721343583608047,0.1283002976214291,0
0.526924381772843,0.22146505282306006,0.14838476741443002,0.15970669913073982,0.15555555555555556,0.14893617021276595,0.21176927699097728,0.0005322361189709317,0.000517105271155963,0.027151475749052793,0.3098837175222239,0.7101730417961748,0.0005214132253260365,0.15994052534975178,0.1406455274014898,0.15990485303506494,0
0.5415887279616676,0.21146998009738405,0.018538651392492472,0.022279233461059332,0.0,0.0,0.03290804302689855,1.7363220809173873e-05,4.191576165366258e-05,0.01092750431908267,0.15092677013872224,0.8594174270940951,3.492532582281133e-05,0.022311668586572027,0.016357045353817858,0.40958541694619266,0
0.5239533086217634,0.2235262624757024,0.15084713050141324,0.16556264046723912,0.1111111111111111,0.10638297872340426,0.2145247848459702,0.005406305112765253,0.003953036744532007,0.03607761017260505,0.3758491259261428,0.6482382412717471,0.00436680163092342,0.1658118479332032,0.1409311608558673,0.060886112881379344,0
0.5448760811822488,0.209269230139437,0.05657965534613407,0.07190028982990507,0.06521739130434782,0.06382978723404255,0.08650980404023291,0.00018284905892217507,0.00105650287274177,0.004565518510549256,0.06872041569162739,0.9366008219628936,0.0008077619801976325,0.07199837071876246,0.042376312387542116,0.380104665196655,0
0.5391372406304151,0.21312054256584512,0.012622160573186329,0.014952360845952688,0.0,0.0,0.02455509353306222,7.582030384092072e-06,3.813465887989158e-05,0.005244857767680632,0.07819597359556883,0.9277042380890428,2.9435918072719062e-05,0.0149599286231587,0.011408141511654075,0.28422804322635586,0
0.5443266968976546,0.2096360217990948,0.020107205497126576,0.02227923346103926,0.021739130434782608,0.02127659574468085,0.03520237866537333,2.018669077013983e-05,9.075930387838188e-05,0.0058673505308053505,0.0867219410341285,0.9196992229551779,7.066633971335549e-05,0.022311668586551925,0.018602247011972675,0.5132766212188035,0
0.5437779107451064,0.21000281345875282,0.015730778589861653,0.01909775332837824,0.0,0.0,0.02903566920186619,1.4679660501872972e-06,4.44043190255579e-06,0.00872085083598763,0.12399339111306154,0.8847051270835946,3.5941312311919643e-06,0.019114253861648077,0.013159959888888096,0.29995762340395,0
0.5468036506132088,0.20798545933063428,0.1019390756816465,0.13101710230819286,0.2173913043478261,0.2127659574468085,0.15058236972760186,0.00017827519218126044,0.0007525755912794091,0.006248975839383351,0.09187649924842572,0.9148596177360417,0.0005890646083242773,0.13121398899683,0.07369216287265284,0.28311408850819947,0
0.5440522291159426,0.2098194176289232,0.06146150832980873,0.07648189798157295,0.06521739130434782,0.06382978723404255,0.09329842930950356,1.1688902730743392e-05,1.6168134085601673e-05,0.019071370496013353,0.2382718624499687,0.7774092807037908,1.48928371802428e-05,0.07659738271459401,0.048563904553570285,0.3054777224564441,0
0.5170011115121753,0.2283982125637668,0.16271256402554365,0.18674841097729258,0.1111111111111111,0.10638297872340426,0.2292386500746222,0.0005425698541274433,0.0004647443278080061,0.030797085799389005,0.3382908852953081,0.6835016042646003,0.00048690229309508184,0.18702969533065975,0.14378096078825148,0.1003982982361061,0
0.5144823000606418,0.23018043020281953,0.19787713418907146,0.21544511282178816,0.13636363636363638,0.1276595744680851,0.2766087703384295,0.0018349550520154977,0.0015065904445962916,0.03212907945807531,0.34814497266176836,0.6742496197751702,0.001600080227662954,0.2157697914504437,0.18593351108641332,0.08146265610564993,0
0.5161050964643905,0.229031149669225,0.18116991431588886,0.17193963070944016,0.11363636363636363,0.10638297872340426,0.254243881238642,0.03177557551553529,0.02577347603957063,0.03252284209980223,0.3510071434966008,0.6715623328468948,0.027482353809202296,0.17219846082105408,0.19131626168459795,0.04495990513644548,0
0.5201976174660425,0.22614962021542961,0.14814935843331703,0.15845864106436672,0.15555555555555556,0.14893617021276595,0.21000799858278388,0.01542467254146352,0.010169627621654026,0.04001095918767121,0.4014001660470876,0.6242484167353411,0.011665808995827975,0.15869462714147467,0.14162982501058174,0.12226202718317714,0
0.5420519446797836,0.21115900455984904,0.012521590791276745,0.015547177032631001,0.0,0.0,0.02448563057841594,9.15841198993317e-06,2.427896838473164e-05,0.009950800228447718,0.1391979366644612,0.8704296072531956,1.9973944319235275e-05,0.01557065267374646,0.011132257474125282,0.22322306136185288,0
0.5142123564167718,0.23037197695841694,0.1520959591904443,0.16730219427824136,0.25,0.23404255319148937,0.2141112379381336,9.482811051603726e-05,0.00017370088970793568,0.014401347004946642,0.1903413842631716,0.8224111184452118,0.00015124475756117146,0.1675540006179008,0.14174593830752913,0.24372891994264018,0
0.44736310188018835,0.2813011410692172,0.32758511724257017,0.3303918447327048,0.26190476190476203,0.23404255319148937,0.4223903413539098,0.09264092991569348,0.039462488928777954,0.061927920007515076,0.515065024266017,0.517528690582497,0.05460310030819807,0.3308834012151721,0.3255905202516819,0.07097978630498847,0
0.5282807862732611,0.2205281393445866,0.1513929123023309,0.16696031408414588,0.15555555555555556,0.14893617021276595,0.21621981838078314,0.01462117608472976,0.00951543126541066,0.04053422666011338,0.4046574808846603,0.6211901298302556,0.010969104909788955,0.1671966351217051,0.1395217769830721,0.19562577454865093,0
0.5358871276216269,0.2153212925237894,0.04248761432517755,0.0542747957799473,0.10869565217391305,0.10638297872340426,0.06609835580079217,4.621169714763694e-05,0.00018907049709017765,0.006447572187273289,0.09453750936936947,0.9123612002317496,0.00014839669146658852,0.05433709509066525,0.030585922407494498,0.36530109142979483,0
0.5524912939562114,0.20422584481914197,0.08599343356168304,0.10931093036289136,0.1276595744680851,0.1276595744680851,0.12883790731242323,0.00010779220939282253,0.00044209467054656307,0.006431912903672581,0.09432821717276678,0.9125577042898848,0.0003469143013296772,0.10947490835836442,0.06405541887858046,0.16353858599383084,0
